BBOalert
Option
,1C,See chat message#16+; any distribution except 16-23 with 4441 distribution
1HDbl2S--2N--,3H,!C Shortage
Option
1S,--, 
1S,Dbl, 
1S--,1N,Forcing NT. Can be a variety of different hand-types; clarified on rebid.
1S--,2C,12+; Forcing to 2NT; ostensibly with 5+ !C
1S--,2D,12+; Forcing to 2NT; ostensibly with 5+ !D
1S--,2H,12+; Forcing to 2NT with 5+ !H
1S--,2S,A NF mainly weak raise
1S--,2N,Mini-Splinter; unknown suit; about 8-10 wth good !H support
1S--,3C,Fit-Showing; about 8-10 with !S Support
1S--,3D,Fit-Showing; about 8-10 with !S Support
1S--,3H,Fit-Showing; about 8-10 with !S Support
1S--,3S,A NF; mainly weak raise
1S--,3N,A Natural NF bal. raise to game in !S; but warning of 3343 or 3334 shape; scattered values and 0-2 ctrls..
1S--,4C,Splinter for !S; in !D
1S--,4D,Splinter for !S; in !H
1S--,4H,A Splinter for !S; in !C
1S--,4S,A purely weak raise.
1S--1N--,2C,May only be 3-card if 5323 or 5233 shape
1S--1N--,2D,May only be 3-card if 5332 shape
1S--1N--,2H,Major 2-suiter
1S--1N--,2S,6-card in principle but may be only 5-card if a very strong suit
1S--1N--,2N,Set-up 6-card suit in a max. hand
1S--1N--,3C,At least 5-5 in !S and !C; max. Range
1S--1N--,3D,At least 5-5 in !S and !D; max. range
1S--1N--,3H,At least 5-5 in !S and !H; max. range
1S--1N--2C--,2D,16+ Gamma; Trump Asking in !S
1S--1N--2C--,2H,16+ Gamma; Trump Asking in !C
1S--1N--2C--,2S,A preference to 2!S; normally showing a decent solid bal. raise rather than a weak one
1S--1N--2C--,2N,10-12 bal. with no good support for !S
1S--1N--2C--,3C,A natural; inv raise in !C; often with 5-card support
1S--1N--2C--,3S,A solid; bal. invitation to game
1S--1N--2C--,3N,13+ bal. with no good support for !S
1S--1N--2C--,4C,Strongly inv unbal. raise in !C
1S--1N--2C--2D--,2H,No Top Honour in !S; any length
1S--1N--2C--2D--,2S,5-card !S with 1 Top Honour
1S--1N--2C--2D--,2N,5-card !S with 2 or 3 Top Honours
1S--1N--2C--2D--,3C,6-card !S with 1 Top Honour
1S--1N--2C--2D--,3D,6-card !S with Two Top Honours
1S--1N--2C--2D--,3H,6-card !S with Three Top Honours
1S--1N--2C--2D--2H--,2S,Beta; General Control Ask
1S--1N--2C--2D--2H--,2N,Hands over the Captaincy; a directional Asking Bid
1S--1N--2C--2D--2H--2S--,2N,0-2 ctrls.
1S--1N--2C--2D--2H--2S--,3C,3 ctrls.
1S--1N--2C--2D--2H--2S--,3D,4 ctrls.
1S--1N--2C--2D--2H--2S--,3H,5 ctrls.
1S--1N--2C--2D--2H--2S--,3S,6 ctrls.
1S--1N--2C--2D--2H--2S--,3N,7 ctrls.
1S--1N--2C--2D--2S--,2N,Hands over the Captaincy; a directional Asking Bid
1S--1N--2C--2D--2S--,3C,Beta; General Control Ask
1S--1N--2C--2D--2S--3C--,3D,0-2 ctrls.
1S--1N--2C--2D--2S--3C--,3H,3 ctrls.
1S--1N--2C--2D--2S--3C--,3S,4 ctrls.
1S--1N--2C--2D--2S--3C--,3N,5 ctrls.
1S--1N--2C--2D--2S--3C--,4C,6 ctrls.
1S--1N--2C--2D--2S--3C--,4D,7 ctrls.
1S--1N--2C--2D--2N--,3C,Beta; General Control Ask
1S--1N--2C--2D--2N--3C--,3D,0-2 ctrls.
1S--1N--2C--2D--2N--3C--,3H,3 ctrls.
1S--1N--2C--2D--2N--3C--,3S,4 ctrls.
1S--1N--2C--2D--2N--3C--,3N,5 ctrls.
1S--1N--2C--2D--2N--3C--,4C,6 ctrls.
1S--1N--2C--2D--2N--3C--,4D,7 ctrls.
1S--1N--2C--2D--3C--,3D,Beta; General Control Ask
1S--1N--2C--2D--3C--3D--,3H,0-2 ctrls.
1S--1N--2C--2D--3C--3D--,3S,3 ctrls.
1S--1N--2C--2D--3C--3D--,3N,4 ctrls.
1S--1N--2C--2D--3C--3D--,4C,5 ctrls.
1S--1N--2C--2D--3C--3D--,4D,6 ctrls.
1S--1N--2C--2D--3C--3D--,4H,7 ctrls.
1S--1N--2C--2D--3D--,3H,Beta; General Control Ask
1S--1N--2C--2D--3D--3H--,3S,0-2 ctrls.
1S--1N--2C--2D--3D--3H--,3N,3 ctrls.
1S--1N--2C--2D--3D--3H--,4C,4 ctrls.
1S--1N--2C--2D--3D--3H--,4D,5 ctrls.
1S--1N--2C--2D--3D--3H--,4H,6 ctrls.
1S--1N--2C--2D--3D--3H--,4S,7 ctrls.
1S--1N--2C--2D--3H--,3S,Beta; General Control Ask
1S--1N--2C--2D--3H--3S--,3N,0-2 ctrls.
1S--1N--2C--2D--3H--3S--,4C,3 ctrls.
1S--1N--2C--2D--3H--3S--,4D,4 ctrls.
1S--1N--2C--2D--3H--3S--,4H,5 ctrls.
1S--1N--2C--2D--3H--3S--,4S,6 ctrls.
1S--1N--2C--2D--3H--3S--,4N,7 ctrls.
1S--1N--2C--2H--,2S,3-card !C only
1S--1N--2C--2H--,2N,4+ !C with No Top Honours
1S--1N--2C--2H--,3C,4-card !C with One Top Honour
1S--1N--2C--2H--,3D,4-card !C with 2 or 3 Top Honours
1S--1N--2C--2H--,3H,5-card !C with One Top Honour
1S--1N--2C--2H--,3S,5-card !C with Two Top Honours
1S--1N--2C--2H--,3N,5-card !C with Three Top Honours
1S--1N--2C--2H--2S--,2N,Handing over the Captaincy; effectively natural but forcing
1S--1N--2C--2H--2S--,3C,Repeat Gamma; Asking how many top honours are held
1S--1N--2C--2H--2S--3C--,3D,No Top Honours in !C
1S--1N--2C--2H--2S--3C--,3H,One Top Honour in !C
1S--1N--2C--2H--2S--3C--,3S,2 Top Honours in !C
1S--1N--2C--2H--2S--3C--,3N,3 Top Honours in !C
1S--1N--2C--2H--2S--3C--3D--,3H,Beta; General Control Ask
1S--1N--2C--2H--2S--3C--3D--3H--,3S,0-2 ctrls.
1S--1N--2C--2H--2S--3C--3D--3H--,3N,3 ctrls.
1S--1N--2C--2H--2S--3C--3D--3H--,4C,4 ctrls.
1S--1N--2C--2H--2S--3C--3D--3H--,4D,5 ctrls.
1S--1N--2C--2H--2S--3C--3D--3H--,4H,6 ctrls.
1S--1N--2C--2H--2S--3C--3D--3H--,4S,7 ctrls.
1S--1N--2C--2H--2S--3C--3H--,3S,Beta; General Control Ask
1S--1N--2C--2H--2S--3C--3H--3S--,3N,0-2 ctrls.
1S--1N--2C--2H--2S--3C--3H--3S--,4C,3 ctrls.
1S--1N--2C--2H--2S--3C--3H--3S--,4D,4 ctrls.
1S--1N--2C--2H--2S--3C--3H--3S--,4H,5 ctrls.
1S--1N--2C--2H--2S--3C--3H--3S--,4S,6 ctrls.
1S--1N--2C--2H--2S--3C--3H--3S--,4N,7 ctrls.
1S--1N--2C--2H--2S--3C--3H--3S--3N--,4C,3 ctrls.
1S--1N--2C--2H--2S--3C--3H--3S--3N--,4D,4 ctrls.
1S--1N--2C--2H--2S--3C--3H--3S--3N--,4H,5 ctrls.
1S--1N--2C--2H--2S--3C--3H--3S--3N--,4S,6 ctrls.
1S--1N--2C--2H--2S--3C--3H--3S--3N--,4N,7 ctrls.
1S--1N--2C--2H--2S--3C--3S--,3N,Beta; General Control Ask
1S--1N--2C--2H--2S--3C--3S--3N--,4C,0-2 ctrls.
1S--1N--2C--2H--2S--3C--3S--3N--,4D,3 ctrls.
1S--1N--2C--2H--2S--3C--3S--3N--,4H,4 ctrls.
1S--1N--2C--2H--2S--3C--3S--3N--,4S,5 ctrls.
1S--1N--2C--2H--2S--3C--3S--3N--,4N,6 ctrls.
1S--1N--2C--2H--2S--3C--3S--3N--,5C,7 ctrls.
1S--1N--2C--2H--2S--3C--3N--,4C,Beta; General Control Ask
1S--1N--2C--2H--2S--3C--3N--4C--,4D,0-2 ctrls.
1S--1N--2C--2H--2S--3C--3N--4C--,4H,3 ctrls.
1S--1N--2C--2H--2S--3C--3N--4C--,4S,4 ctrls.
1S--1N--2C--2H--2S--3C--3N--4C--,4N,5 ctrls.
1S--1N--2C--2H--2S--3C--3N--4C--,5C,6 ctrls.
1S--1N--2C--2H--2S--3C--3N--4C--,5D,7+ ctrls.
1S--1N--2C--2H--2N--,3C,Beta; General Control Ask
1S--1N--2C--2H--2N--3C--,3D,0-2 ctrls.
1S--1N--2C--2H--2N--3C--,3H,3 ctrls.
1S--1N--2C--2H--2N--3C--,3S,4 ctrls.
1S--1N--2C--2H--2N--3C--,3N,5 ctrls.
1S--1N--2C--2H--2N--3C--,4C,6 ctrls.
1S--1N--2C--2H--2N--3C--,4D,7 ctrls.
1S--1N--2C--2H--3C--,3D,Beta; General Control Ask
1S--1N--2C--2H--3C--3D--,3H,0-2 ctrls.
1S--1N--2C--2H--3C--3D--,3S,3 ctrls.
1S--1N--2C--2H--3C--3D--,3N,4 ctrls.
1S--1N--2C--2H--3C--3D--,4C,5 ctrls.
1S--1N--2C--2H--3C--3D--,4D,6 ctrls.
1S--1N--2C--2H--3C--3D--,4H,7 ctrls.
1S--1N--2C--2H--3D--,3H,Beta; General Control Ask
1S--1N--2C--2H--3D--3H--,3S,0-2 ctrls.
1S--1N--2C--2H--3D--3H--,3N,3 ctrls.
1S--1N--2C--2H--3D--3H--,4C,4 ctrls.
1S--1N--2C--2H--3D--3H--,4D,5 ctrls.
1S--1N--2C--2H--3D--3H--,4H,6 ctrls.
1S--1N--2C--2H--3D--3H--,4S,7 ctrls.
1S--1N--2C--2H--3H--,3S,Beta; General Control Ask
1S--1N--2C--2H--3H--3S--,3N,0-2 ctrls.
1S--1N--2C--2H--3H--3S--,4C,3 ctrls.
1S--1N--2C--2H--3H--3S--,4D,4 ctrls.
1S--1N--2C--2H--3H--3S--,4H,5 ctrls.
1S--1N--2C--2H--3H--3S--,4S,6 ctrls.
1S--1N--2C--2H--3H--3S--,4N,7 ctrls.
1S--1N--2C--2H--3H--3S--3N--,4C,3 ctrls.
1S--1N--2C--2H--3H--3S--3N--,4D,4 ctrls.
1S--1N--2C--2H--3H--3S--3N--,4H,5 ctrls.
1S--1N--2C--2H--3H--3S--3N--,4S,6 ctrls.
1S--1N--2C--2H--3H--3S--3N--,4N,7 ctrls.
1S--1N--2C--2H--3S--,3N,Beta; General Control Ask
1S--1N--2C--2H--3S--3N--,4C,0-2 ctrls.
1S--1N--2C--2H--3S--3N--,4D,3 ctrls.
1S--1N--2C--2H--3S--3N--,4H,4 ctrls.
1S--1N--2C--2H--3S--3N--,4S,5 ctrls.
1S--1N--2C--2H--3S--3N--,4N,6 ctrls.
1S--1N--2C--2H--3S--3N--,5C,7 ctrls.
1S--1N--2C--2H--3N--,4C,Beta; General Control Ask
1S--1N--2C--2H--3N--4C--,4D,0-2 ctrls.
1S--1N--2C--2H--3N--4C--,4H,3 ctrls.
1S--1N--2C--2H--3N--4C--,4S,4 ctrls.
1S--1N--2C--2H--3N--4C--,4N,5 ctrls.
1S--1N--2C--2H--3N--4C--,5C,6 ctrls.
1S--1N--2C--2H--3N--4C--,5D,7+ ctrls.
1S--1N--2C--2S--,2N,Romex; request to make a short-suit trial
1S--1N--2C--2S--,3C,Long-suit trial in !C
1S--1N--2C--2S--,3D,Long-suit trial in !D
1S--1N--2C--2S--,3H,Long-suit trial in !H
1S--1N--2C--2S--2N--,3C,asks for short suit bid.
1S--1N--2C--2S--2N--,3S,No Game Interest
1S--1N--2C--2S--2N--,4S,To Play
1S--1N--2C--2S--3C--,3S,No Game Interest
1S--1N--2C--2S--3C--,4S,To Play
1S--1N--2C--2S--3D--,3S,No Game Interest
1S--1N--2C--2S--3D--,4S,To Play
1S--1N--2C--2S--3H--,3S,No Game Interest
1S--1N--2C--2S--3H--,4S,To Play
1S--1N--2D--,2H,16+; Gamma; Trump Asking in !S
1S--1N--2D--,2S,Natural Preference to !S
1S--1N--2D--,2N,10-12 HCP bal. with no good support for !S
1S--1N--2D--,3C,16+; Gamma; Trump Asking bid in !D
1S--1N--2D--2H--,2S,No Top honour in !S; any length
1S--1N--2D--2H--,2N,5-card !S with One Top Honour
1S--1N--2D--2H--,3C,5-card !S with 2 or 3 Top Honours
1S--1N--2D--2H--,3D,6-card !S with One Top Honour
1S--1N--2D--2H--,3H,6-card !S with 2 Top Honours
1S--1N--2D--2H--,3S,6-card !S with Three Top Honours
1S--1N--2D--2H--2S--,2N,Handing over the Captaincy
1S--1N--2D--2H--2S--,3C,Beta; General Control Ask
1S--1N--2D--2H--2S--3C--,3D,0-2 ctrls.
1S--1N--2D--2H--2S--3C--,3H,3 ctrls.
1S--1N--2D--2H--2S--3C--,3S,4 ctrls.
1S--1N--2D--2H--2S--3C--,3N,5 ctrls.
1S--1N--2D--2H--2S--3C--,4C,6 ctrls.
1S--1N--2D--2H--2S--3C--,4D,7 ctrls.
1S--1N--2D--2H--2N--,3C,Beta; General Control Ask
1S--1N--2D--2H--2N--3C--,3D,0-2 ctrls.
1S--1N--2D--2H--2N--3C--,3H,3 ctrls.
1S--1N--2D--2H--2N--3C--,3S,4 ctrls.
1S--1N--2D--2H--2N--3C--,3N,5 ctrls.
1S--1N--2D--2H--2N--3C--,4C,6 ctrls.
1S--1N--2D--2H--2N--3C--,4D,7 ctrls.
1S--1N--2D--2H--3C--,3D,Beta; General Control Ask
1S--1N--2D--2H--3C--3D--,3H,0-2 ctrls.
1S--1N--2D--2H--3C--3D--,3S,3 ctrls.
1S--1N--2D--2H--3C--3D--,3N,4 ctrls.
1S--1N--2D--2H--3C--3D--,4C,5 ctrls.
1S--1N--2D--2H--3C--3D--,4D,6 ctrls.
1S--1N--2D--2H--3C--3D--,4H,7 ctrls.
1S--1N--2D--2H--3D--,3H,Beta; General Control Ask
1S--1N--2D--2H--3D--3H--,3S,0-2 ctrls.
1S--1N--2D--2H--3D--3H--,3N,3 ctrls.
1S--1N--2D--2H--3D--3H--,4C,4 ctrls.
1S--1N--2D--2H--3D--3H--,4D,5 ctrls.
1S--1N--2D--2H--3D--3H--,4H,6 ctrls.
1S--1N--2D--2H--3D--3H--,4S,7 ctrls.
1S--1N--2D--2H--3H--,3S,Beta; General Control Ask
1S--1N--2D--2H--3H--3S--,3N,0-2 ctrls.
1S--1N--2D--2H--3H--3S--,4C,3 ctrls.
1S--1N--2D--2H--3H--3S--,4D,4 ctrls.
1S--1N--2D--2H--3H--3S--,4H,5 ctrls.
1S--1N--2D--2H--3H--3S--,4S,6 ctrls.
1S--1N--2D--2H--3H--3S--,4N,7 ctrls.
1S--1N--2D--2H--3H--3S--3N--,4C,3 ctrls.
1S--1N--2D--2H--3H--3S--3N--,4D,4 ctrls.
1S--1N--2D--2H--3H--3S--3N--,4H,5 ctrls.
1S--1N--2D--2H--3H--3S--3N--,4S,6 ctrls.
1S--1N--2D--2H--3H--3S--3N--,4N,7 ctrls.
1S--1N--2D--2H--3S--,3N,Beta; General Control Ask
1S--1N--2D--2H--3S--3N--,4C,0-2 ctrls.
1S--1N--2D--2H--3S--3N--,4D,3 ctrls.
1S--1N--2D--2H--3S--3N--,4H,4 ctrls.
1S--1N--2D--2H--3S--3N--,4S,5 ctrls.
1S--1N--2D--2H--3S--3N--,4N,6 ctrls.
1S--1N--2D--2H--3S--3N--,5C,7 ctrls.
1S--1N--2D--2S--,2N,Romex; request to make a short-suit trial
1S--1N--2D--2S--,3C,Long-suit trial in !C
1S--1N--2D--2S--,3D,Long-suit trial in !D
1S--1N--2D--2S--,3H,Long-suit trial in !H
1S--1N--2D--2S--2N--,3C,asks for short suit bid.
1S--1N--2D--2S--2N--,3S,No Game Interest
1S--1N--2D--2S--2N--,4S,To Play
1S--1N--2D--2S--3C--,3S,No Game Interest
1S--1N--2D--2S--3C--,4S,To Play
1S--1N--2D--2S--3D--,3S,No Game Interest
1S--1N--2D--2S--3D--,4S,To Play
1S--1N--2D--2S--3H--,3S,No Game Interest
1S--1N--2D--2S--3H--,4S,To Play
1S--1N--2D--3C--,3D,3-card !D suit
1S--1N--2D--3C--,3H,4+ !D with no Top Honours
1S--1N--2D--3C--,3S,4-card !D with 1 Top Honour
1S--1N--2D--3C--,3N,4-card !D with 2 or 3 Top Honours
1S--1N--2D--3C--,4C,5-card !D with 1 Top Honour
1S--1N--2D--3C--,4D,5-card !D with 2 Top Honours
1S--1N--2D--3C--,4H,5-card !D with 3 Top Honours
1S--1N--2D--3C--3D--,3H,Repeat Gamma in !D; Asking How Many Top Honours are held
1S--1N--2D--3C--3D--,3S,Handing over Captaincy; a directional Asking Bid not necessarily agreeing !S
1S--1N--2D--3C--3D--,3N,To Play
1S--1N--2D--3C--3D--3H--,3S,No Top Honours in !D
1S--1N--2D--3C--3D--3H--,3N,1 Top Honour in !D
1S--1N--2D--3C--3D--3H--,4C,2 Top Honours in !D
1S--1N--2D--3C--3D--3H--,4D,3 Top Honours in !D
1S--1N--2D--3C--3D--3H--3S--,3N,To Play
1S--1N--2D--3C--3D--3H--3S--,4C,Beta; General Control Ask (Sets !D as Trumps)
1S--1N--2D--3C--3D--3H--3S--4C--,4D,0-2 ctrls.
1S--1N--2D--3C--3D--3H--3S--4C--,4H,3 ctrls.
1S--1N--2D--3C--3D--3H--3S--4C--,4S,4 ctrls.
1S--1N--2D--3C--3D--3H--3S--4C--,4N,5 ctrls.
1S--1N--2D--3C--3D--3H--3S--4C--,5C,6 ctrls.
1S--1N--2D--3C--3D--3H--3S--4C--,5D,7+ ctrls.
1S--1N--2D--3C--3D--3H--3N--,4C,Beta; General Control Ask
1S--1N--2D--3C--3D--3H--3N--4C--,4D,0-2 ctrls.
1S--1N--2D--3C--3D--3H--3N--4C--,4H,3 ctrls.
1S--1N--2D--3C--3D--3H--3N--4C--,4S,4 ctrls.
1S--1N--2D--3C--3D--3H--3N--4C--,4N,5 ctrls.
1S--1N--2D--3C--3D--3H--3N--4C--,5C,6 ctrls.
1S--1N--2D--3C--3D--3H--3N--4C--,5D,7+ ctrls.
1S--1N--2D--3C--3D--3H--4C--,4D,Beta; General Control Ask
1S--1N--2D--3C--3D--3H--4C--4D--,4H,0-2 ctrls.
1S--1N--2D--3C--3D--3H--4C--4D--,4S,3 ctrls.
1S--1N--2D--3C--3D--3H--4C--4D--,4N,4 ctrls.
1S--1N--2D--3C--3D--3H--4C--4D--,5C,5 ctrls.
1S--1N--2D--3C--3D--3H--4C--4D--,5D,6 ctrls.
1S--1N--2D--3C--3D--3H--4C--4D--,5H,7 ctrls.
1S--1N--2D--3C--3D--3H--4D--,4H,Beta; General Control Ask
1S--1N--2D--3C--3D--3H--4D--4H--,4S,0-2 ctrls.
1S--1N--2D--3C--3D--3H--4D--4H--,4N,3 ctrls.
1S--1N--2D--3C--3D--3H--4D--4H--,5C,4 ctrls.
1S--1N--2D--3C--3D--3H--4D--4H--,5D,5 ctrls.
1S--1N--2D--3C--3D--3H--4D--4H--,5H,6 ctrls.
1S--1N--2D--3C--3D--3H--4D--4H--,5S,7 ctrls.
1S--1N--2D--3C--3H--,3S,Beta; General Control Ask
1S--1N--2D--3C--3H--,3N,To Play
1S--1N--2D--3C--3H--3S--,3N,0-2 ctrls.
1S--1N--2D--3C--3H--3S--,4C,3 ctrls.
1S--1N--2D--3C--3H--3S--,4D,4 ctrls.
1S--1N--2D--3C--3H--3S--,4H,5 ctrls.
1S--1N--2D--3C--3H--3S--,4S,6 ctrls.
1S--1N--2D--3C--3H--3S--,4N,7 ctrls.
1S--1N--2D--3C--3H--3S--3N--,4C,3 ctrls.
1S--1N--2D--3C--3H--3S--3N--,4D,4 ctrls.
1S--1N--2D--3C--3H--3S--3N--,4H,5 ctrls.
1S--1N--2D--3C--3H--3S--3N--,4S,6 ctrls.
1S--1N--2D--3C--3H--3S--3N--,4N,7 ctrls.
1S--1N--2D--3C--3S--,3N,To Play
1S--1N--2D--3C--3S--,4C,Beta; General Control Ask
1S--1N--2D--3C--3S--4C--,4D,0-2 ctrls.
1S--1N--2D--3C--3S--4C--,4H,3 ctrls.
1S--1N--2D--3C--3S--4C--,4S,4 ctrls.
1S--1N--2D--3C--3S--4C--,4N,5 ctrls.
1S--1N--2D--3C--3S--4C--,5C,6 ctrls.
1S--1N--2D--3C--3S--4C--,5D,7+ ctrls.
1S--1N--2D--3C--3N--,4C,Beta; General Control Ask
1S--1N--2D--3C--3N--4C--,4D,0-2 ctrls.
1S--1N--2D--3C--3N--4C--,4H,3 ctrls.
1S--1N--2D--3C--3N--4C--,4S,4 ctrls.
1S--1N--2D--3C--3N--4C--,4N,5 ctrls.
1S--1N--2D--3C--3N--4C--,5C,6 ctrls.
1S--1N--2D--3C--3N--4C--,5D,7+ ctrls.
1S--1N--2D--3C--4C--,4D,Repeat Gamma; Asking which Top Honor is Held
1S--1N--2D--3C--4C--,4H,Beta; General Control Ask
1S--1N--2D--3C--4C--4H--,4S,0-2 ctrls.
1S--1N--2D--3C--4C--4H--,4N,3 ctrls.
1S--1N--2D--3C--4C--4H--,5C,4 ctrls.
1S--1N--2D--3C--4C--4H--,5D,5 ctrls.
1S--1N--2D--3C--4C--4H--,5H,6 ctrls.
1S--1N--2D--3C--4C--4H--,5S,7 ctrls.
1S--1N--2D--3C--4D--,4H,Beta; General Control Ask
1S--1N--2D--3C--4D--4H--,4S,0-2 ctrls.
1S--1N--2D--3C--4D--4H--,4N,3 ctrls.
1S--1N--2D--3C--4D--4H--,5C,4 ctrls.
1S--1N--2D--3C--4D--4H--,5D,5 ctrls.
1S--1N--2D--3C--4D--4H--,5H,6 ctrls.
1S--1N--2D--3C--4D--4H--,5S,7 ctrls.
1S--1N--2D--3C--4H--,4S,Beta; General Control Ask
1S--1N--2D--3C--4H--4S--,4N,0-2 ctrls.
1S--1N--2D--3C--4H--4S--,5C,3 ctrls.
1S--1N--2D--3C--4H--4S--,5D,4 ctrls.
1S--1N--2D--3C--4H--4S--,5H,5 ctrls.
1S--1N--2D--3C--4H--4S--,5S,6 ctrls.
1S--1N--2D--3C--4H--4S--,5N,7 ctrls.
1S--1N--2H--,2S,Natural preference to !S
1S--1N--2H--,2N,10-12 bal. with no good support for either Major
1S--1N--2H--,3C,16+; Gamma; Trump Asking in !S
1S--1N--2H--,3D,16+; Gamma; Trump Asking in !H
1S--1N--2H--,3H,Solid 4-card Raise in !H
1S--1N--2H--,3S,bal. solid invitation in !S
1S--1N--2H--,3N,To Play
1S--1N--2H--2S--,2N,Romex; request to make a short-suit trial
1S--1N--2H--2S--,3C,Long-suit trial in !C
1S--1N--2H--2S--,3D,Long-suit trial in !D
1S--1N--2H--2S--,3H,Long-suit trial in !H
1S--1N--2H--2S--2N--,3C,asks for short suit bid.
1S--1N--2H--2S--2N--,3S,No Game Interest
1S--1N--2H--2S--2N--,4S,To Play
1S--1N--2H--2S--3C--,3S,No Game Interest
1S--1N--2H--2S--3C--,4S,To Play
1S--1N--2H--2S--3D--,3S,No Game Interest
1S--1N--2H--2S--3D--,4S,To Play
1S--1N--2H--2S--3H--,3S,No Game Interest
1S--1N--2H--2S--3H--,4S,To Play
1S--1N--2H--3C--,3D,No Top Honour in !S
1S--1N--2H--3C--,3H,5-card !S with One Top Honour
1S--1N--2H--3C--,3S,5-card !S with 2 or 3 Top Honours
1S--1N--2H--3C--,3N,6-card !S with 1 Top Honour
1S--1N--2H--3C--,4C,6-card !S with Two Top Honours
1S--1N--2H--3C--,4D,6-card !S with Three Top Honours
1S--1N--2H--3C--3D--,3H,Beta; General Control Ask
1S--1N--2H--3C--3D--3H--,3S,0-2 ctrls.
1S--1N--2H--3C--3D--3H--,4C,3 ctrls.
1S--1N--2H--3C--3D--3H--,4D,4 ctrls.
1S--1N--2H--3C--3D--3H--,4H,5 ctrls.
1S--1N--2H--3C--3D--3H--,4S,6 ctrls.
1S--1N--2H--3C--3D--3H--,4N,7 ctrls.
1S--1N--2H--3C--3H--,3S,Beta General Control Ask
1S--1N--2H--3C--3H--3S--,3N,0-2 ctrls.
1S--1N--2H--3C--3H--3S--,4C,3 ctrls.
1S--1N--2H--3C--3H--3S--,4D,4 ctrls.
1S--1N--2H--3C--3H--3S--,4H,5 ctrls.
1S--1N--2H--3C--3H--3S--,4S,6 ctrls.
1S--1N--2H--3C--3H--3S--,4N,7 ctrls.
1S--1N--2H--3C--3S--,3N,Beta General Control Ask
1S--1N--2H--3C--3S--3N--,4C,0-2 ctrls.
1S--1N--2H--3C--3S--3N--,4D,3 ctrls.
1S--1N--2H--3C--3S--3N--,4H,4 ctrls.
1S--1N--2H--3C--3S--3N--,4S,5 ctrls.
1S--1N--2H--3C--3S--3N--,4N,6 ctrls.
1S--1N--2H--3C--3S--3N--,5C,7 ctrls.
1S--1N--2H--3C--3N--,4C,Beta General Control Ask
1S--1N--2H--3C--3N--4C--,4D,0-2 ctrls.
1S--1N--2H--3C--3N--4C--,4H,3 ctrls.
1S--1N--2H--3C--3N--4C--,4S,4 ctrls.
1S--1N--2H--3C--3N--4C--,4N,5 ctrls.
1S--1N--2H--3C--3N--4C--,5C,6 ctrls.
1S--1N--2H--3C--3N--4C--,5D,7+ ctrls.
1S--1N--2H--3C--4C--,4D,Beta General Control Ask
1S--1N--2H--3C--4C--4D--,4H,0-2 ctrls.
1S--1N--2H--3C--4C--4D--,4S,3 ctrls.
1S--1N--2H--3C--4C--4D--,4N,4 ctrls.
1S--1N--2H--3C--4C--4D--,5C,5 ctrls.
1S--1N--2H--3C--4C--4D--,5D,6 ctrls.
1S--1N--2H--3C--4C--4D--,5H,7 ctrls.
1S--1N--2H--3C--4D--,4H,Beta General Control Ask
1S--1N--2H--3C--4D--4H--,4S,0-2 ctrls.
1S--1N--2H--3C--4D--4H--,4N,3 ctrls.
1S--1N--2H--3C--4D--4H--,5C,4 ctrls.
1S--1N--2H--3C--4D--4H--,5D,5 ctrls.
1S--1N--2H--3C--4D--4H--,5H,6 ctrls.
1S--1N--2H--3C--4D--4H--,5S,7 ctrls.
1S--1N--2H--3D--,3H,No top honour in !H; Any length
1S--1N--2H--3D--,3S,4-card !H with One Top Honour
1S--1N--2H--3D--,3N,4-card !H with 2 or 3 Top Honours
1S--1N--2H--3D--,4C,5-card !H with One Top Honour
1S--1N--2H--3D--,4D,5-card !H with Two Top Honours
1S--1N--2H--3D--,4H,5-card !H with Three Top Honours
1S--1N--2H--3D--3H--,3S,Repeat Gamma in !H; asking about length
1S--1N--2H--3D--3H--,3N,To Play
1S--1N--2H--3D--3H--,4C,Beta; General Control Ask
1S--1N--2H--3D--3H--3S--,3N,4-card !H
1S--1N--2H--3D--3H--3S--,4C,5-card !H
1S--1N--2H--3D--3H--3S--,4D,6-card !H
1S--1N--2H--3D--3H--3S--3N--,4C,Beta; General Control Ask
1S--1N--2H--3D--3H--3S--3N--4C--,4D,0-2 ctrls.
1S--1N--2H--3D--3H--3S--3N--4C--,4H,3 ctrls.
1S--1N--2H--3D--3H--3S--3N--4C--,4S,4 ctrls.
1S--1N--2H--3D--3H--3S--3N--4C--,4N,5 ctrls.
1S--1N--2H--3D--3H--3S--3N--4C--,5C,6 ctrls.
1S--1N--2H--3D--3H--3S--3N--4C--,5D,7 ctrls.
1S--1N--2H--3D--3H--3S--4C--,4D,Beta; General Control Ask
1S--1N--2H--3D--3H--3S--4C--4D--,4H,0-2 ctrls.
1S--1N--2H--3D--3H--3S--4C--4D--,4S,3 ctrls.
1S--1N--2H--3D--3H--3S--4C--4D--,4N,4 ctrls.
1S--1N--2H--3D--3H--3S--4C--4D--,5C,5 ctrls.
1S--1N--2H--3D--3H--3S--4C--4D--,5D,6 ctrls.
1S--1N--2H--3D--3H--3S--4C--4D--,5H,7 ctrls.
1S--1N--2H--3D--3H--3S--4D--,4H,To Play
1S--1N--2H--3D--3H--3S--4D--,4S,Beta; General Control Ask
1S--1N--2H--3D--3H--3S--4D--4S--,4N,0-2 ctrls.
